,car_brand_name,car_fuel,car_type,name
808,벤츠,가솔린, ,CLK-클래스 C209 (02~09년)
809,벤츠,가솔린, ,CLK-클래스 C208 (97~03년)
810,벤츠,가솔린, ,CLS-클래스 W218 (11년~현재)
811,벤츠,디젤, ,CLS-클래스 W218 (11년~현재)
812,벤츠,가솔린, ,CLS-클래스 W219 (04~11년)
813,벤츠,가솔린, ,E-클래스 W213 (16년~현재)
814,벤츠,디젤, ,E-클래스 W213 (16년~현재)
815,벤츠,가솔린, ,E-클래스 W212 (09~17년)
816,벤츠,디젤, ,E-클래스 W212 (09~17년)
817,벤츠,디젤+전기, ,E-클래스 W212 (09~17년)
818,벤츠,가솔린, ,E-클래스 W211 (02~09년)
819,벤츠,디젤, ,E-클래스 W211 (02~09년)
820,벤츠,가솔린+CNG, ,E-클래스 W211 (02~09년)
821,벤츠,가솔린, ,E-클래스 W210 (95~02년)
822,벤츠,가솔린, ,E-클래스 W124 (84~95년)
823,벤츠,가솔린, ,G-클래스 W463(79년~현재)
824,벤츠,디젤, ,G-클래스 W463(79년~현재)
825,벤츠,가솔린, ,GL-클래스 X166 (12~16년)
826,벤츠,가솔린, ,GL-클래스 X164 (06~12년)
827,벤츠,가솔린, ,GLA-클래스 X156(14년~현재)
828,벤츠,디젤, ,GLA-클래스 X156(14년~현재)
829,벤츠,가솔린, ,GLC-클래스 X253(16년~현재)
830,벤츠,디젤, ,GLC-클래스 X253(16년~현재)
831,벤츠,가솔린, ,GLE-클래스 W166(16년~현재)
832,벤츠,디젤, ,GLE-클래스 W166(16년~현재)
833,벤츠,디젤, ,GLK-클래스 X204(09~15년)
834,벤츠,가솔린, ,GLS-클래스 X166(16년~현재)
835,벤츠,디젤, ,GLS-클래스 X166(16년~현재)
836,벤츠,가솔린, ,M-클래스 W166 (12~15년)
837,벤츠,디젤, ,M-클래스 W166 (12~15년)
838,벤츠,가솔린, ,M-클래스 W164 (05~11년)
839,벤츠,디젤, ,M-클래스 W164 (05~11년)
840,벤츠,가솔린, ,M-클래스 W163 (97~05년)
841,벤츠,디젤, ,M-클래스 W163 (97~05년)
842,벤츠,가솔린, ,R-클래스(05~13년)
843,벤츠,가솔린, ,S-클래스 W222 (13년~현재)
844,벤츠,디젤, ,S-클래스 W222 (13년~현재)
845,벤츠,가솔린+전기, ,S-클래스 W222 (13년~현재)
846,벤츠,가솔린, ,S-클래스 W221 (05~13년)
847,벤츠,디젤, ,S-클래스 W221 (05~13년)
848,벤츠,가솔린+전기, ,S-클래스 W221 (05~13년)
849,벤츠,가솔린+CNG, ,S-클래스 W221 (05~13년)
850,벤츠,가솔린, ,S-클래스 (93~06년)
851,벤츠,가솔린, ,뉴 SL-클래스 (08년~현재)
852,벤츠,가솔린, ,SL-클래스 (54~08년)
853,벤츠,가솔린, ,SLC-클래스 R172(16년~현재)
854,벤츠,가솔린, ,뉴 SLK-클래스 (04~16년)
855,벤츠,가솔린, ,SLK-클래스 (96~04년)
856,벤츠,가솔린, ,SLS AMG(10~14년)
857,벤츠,가솔린, ,AMG GT(14년~현재)
858,벤츠,가솔린, ,SEL/SEC(72~94년)
859,벤츠,가솔린, ,V-클래스(96년~현재)
860,벤츠,가솔린, ,스프린터(95년~현재)
861,벤츠,디젤, ,스프린터(95년~현재)
862,벤틀리,가솔린, ,벤테이가(16년~현재)
863,벤틀리,가솔린, ,아르나지(98~09년)
864,벤틀리,가솔린, ,뉴 컨티넨탈 (11년~현재)
865,벤틀리,가솔린, ,컨티넨탈 (52~11년)
866,볼보,가솔린, ,C30(06~13년)
867,볼보,디젤, ,C30(06~13년)
868,북기은상,가솔린, ,CK 미니밴(15년~현재)
869,북기은상,가솔린+LPG, ,CK 미니밴(15년~현재)
870,북기은상,가솔린, ,CK 미니트럭(15년~현재)
871,북기은상,가솔린+LPG, ,CK 미니트럭(15년~현재)
872,북기은상,가솔린, ,켄보 600(17년~현재)
873,뷰익,가솔린, ,파크애비뉴(91~12년)
874,사브,가솔린, ,뉴 9-3 (07~12년)
875,사브,디젤, ,뉴 9-3 (07~12년)
876,사브,가솔린, ,9-3 (98~07년)
877,사브,가솔린, ,9-5 (97~09년)
878,사브,가솔린, ,900(78~98년)
879,사브,가솔린, ,9000(84~97년)
880,쉐보레,디젤, ,블레이저 (83~05년)
881,쉐보레,가솔린, ,서버밴(35년~현재)
882,쉐보레,가솔린, ,실버라도(98년~현재)
883,쉐보레,가솔린+전기, ,실버라도(98년~현재)
884,쉐보레,가솔린, ,아발란치(02~13년)
885,쉐보레,가솔린+LPG, ,아발란치(02~13년)
886,쉐보레,가솔린, ,아스트로밴(95~05년)
887,쉐보레,가솔린, ,익스프레스밴(91년~현재)
888,쉐보레,가솔린+LPG, ,익스프레스밴(91년~현재)
889,쉐보레,가솔린, ,체비밴(64년~현재)
890,쉐보레,디젤, ,체비밴(64년~현재)
891,쉐보레,가솔린+LPG, ,체비밴(64년~현재)
892,쉐보레,가솔린, ,카마로(67년~현재)
893,쉐보레,가솔린, ,콜벳(53년~현재)
894,쉐보레,가솔린, ,콜로라도(04년~현재)
895,쉐보레,가솔린, ,타호(95년~현재)
896,쉐보레,가솔린, ,SSR(03~06년)
897,스마트,가솔린, ,포투 쿠페 3세대 (14년~현재)
898,스마트,가솔린, ,포투 카브리오 3세대 (16년~현재)
899,스마트,가솔린, ,포투 쿠페 (98~15년)
900,스마트,디젤, ,포투 쿠페 (98~15년)
901,스마트,가솔린, ,포투 카브리오 (00~15년)
902,스마트,디젤, ,포투 카브리오 (00~15년)
903,스마트,가솔린, ,포포 W453 (14년~현재)
904,스마트,가솔린, ,로드스터(03~06년)
905,스바루,가솔린, ,레거시(89년~현재)
906,스바루,가솔린, ,아웃백(95~12년)
907,스바루,가솔린, ,임프레자(93년~현재)
908,스바루,가솔린, ,포레스터(97~12년)
909,스즈키,가솔린, ,스위프트(04년~현재)
910,스즈키,가솔린, ,알토(79년~현재)
911,스즈키,가솔린, ,알토라팡(02년~현재)
912,스즈키,가솔린, ,허슬러(14년~현재)
913,시트로엥,디젤, ,C4 칵투스(14년~현재)
914,시트로엥,디젤, ,C4 피카소 (13년~현재)
915,시트로엥,디젤, ,그랜드 C4 피카소 (13년~현재)
916,시트로엥,가솔린, ,DS3 (09년~현재)
917,시트로엥,디젤, ,DS3 (09년~현재)
918,시트로엥,디젤, ,DS3 카브리오 (13년~현재)
919,시트로엥,디젤, ,DS4 (10년~현재)
920,시트로엥,디젤, ,DS5(11년~현재)
921,아우디,디젤, ,A1(10년~현재)
922,아우디,가솔린, ,뉴 A3 (03년~현재)
923,아우디,디젤, ,뉴 A3 (03년~현재)
924,아우디,가솔린+전기, ,뉴 A3 (03년~현재)
925,아우디,가솔린, ,A4 (B9) (16년~현재)
926,아우디,가솔린, ,뉴 A4 (05~16년)
927,아우디,디젤, ,뉴 A4 (05~16년)
928,아우디,가솔린, ,A4 (94~05년)
929,아우디,가솔린, ,A5(07년~현재)
930,아우디,디젤, ,A5(07년~현재)
931,아우디,가솔린, ,뉴 A6 (04년~현재)
932,아우디,디젤, ,뉴 A6 (04년~현재)
933,아우디,가솔린, ,A6 (94~04년)
934,아우디,가솔린, ,A7(10년~현재)
935,아우디,디젤, ,A7(10년~현재)
936,아우디,가솔린, ,뉴 A8 (02년~현재)
937,아우디,디젤, ,뉴 A8 (02년~현재)
938,아우디,가솔린, ,A8 (94~02년)
939,아우디,가솔린, ,S3(96년~현재)
940,아우디,가솔린, ,뉴 S4 (08년~현재)
941,아우디,가솔린, ,S4 (91~08년)
942,아우디,가솔린, ,S7(12년~현재)
943,아우디,가솔린, ,S6(94년~현재)
944,아우디,가솔린, ,S7(12년~현재)
945,아우디,가솔린, ,S8(94년~현재)
946,아우디,가솔린, ,뉴 TT (06~14년)
947,아우디,가솔린, ,TT (8S) (14년~현재)
948,아우디,가솔린, ,TT (98~06년)
949,아우디,가솔린, ,TTS (8S) (15년~현재)
950,아우디,가솔린, ,TTS (08~14년)
951,아우디,가솔린, ,RS4(00~08년)
952,아우디,가솔린, ,RS5(10년~현재)
953,아우디,가솔린, ,RS7(14년~현재)
954,아우디,디젤, ,Q3(11년~현재)
955,아우디,가솔린, ,Q5(08년~현재)
956,아우디,디젤, ,Q5(08년~현재)
957,아우디,디젤, ,Q7 (4M) (16년~현재)
958,아우디,가솔린, ,Q7 (05~15년)
959,아우디,디젤, ,Q7 (05~15년)
960,아우디,디젤, ,SQ5(13년~현재)
961,아우디,가솔린, ,R8 (4S) (16년~현재)
962,아우디,가솔린, ,R8 (06~15년)
963,아우디,디젤, ,올로드 콰트로(99년~현재)
964,알파 로메오,가솔린, ,156(96~07년)
965,애스턴마틴,가솔린, ,DB9(04~16년)
966,애스턴마틴,가솔린, ,V8 Vantage (05년~현재)
967,애스턴마틴,가솔린, ,V12 Vantage (09년~현재)
968,애스턴마틴,가솔린, ,뱅퀴시 (01년~현재)
969,애스턴마틴,가솔린, ,라피드(10년~현재)
970,어큐라,가솔린, ,RDX(07년~현재)
971,어큐라,가솔린, ,RSX(01~06년)
972,어큐라,가솔린, ,TL(96~14년)
973,이스즈,가솔린, ,로데오(89~04년)
974,인피니티,가솔린, ,Q30(16년~현재)
975,인피니티,디젤, ,Q50(14년~현재)
976,인피니티,가솔린+전기, ,Q50(14년~현재)
977,인피니티,가솔린, ,Q60(14년~현재)
978,인피니티,가솔린, ,Q70(14년~현재)
979,인피니티,디젤, ,Q70(14년~현재)
980,인피니티,가솔린, ,QX50(14년~현재)
981,인피니티,가솔린, ,QX60(14년~현재)
982,인피니티,가솔린, ,QX70(14년~현재)
983,인피니티,가솔린, ,QX80(14년~현재)
984,인피니티,가솔린, ,G25 (11~13년)
985,인피니티,가솔린, ,G35 (03~08년)
986,인피니티,가솔린, ,G37 (08~13년)
987,인피니티,디젤, ,M30d (10~13년)
988,인피니티,가솔린, ,M35 (03~10년)
989,인피니티,가솔린, ,M37 (10~13년)
990,인피니티,가솔린, ,M45 (03~10년)
991,인피니티,가솔린, ,M56 (10~13년)
992,인피니티,가솔린, ,Q45(90~08년)
993,인피니티,가솔린, ,EX35 (08~13년)
994,인피니티,디젤, ,EX30d (10~13년)
995,인피니티,디젤, ,FX30d (09~13년)
996,인피니티,가솔린, ,FX35 (03~13년)
997,인피니티,가솔린, ,FX45 (03~08년)
998,인피니티,가솔린, ,FX50 (09~13년)
999,인피니티,가솔린, ,JX35(12~13년)
1000,인피니티,가솔린, ,QX56 (04~13년)
1001,재규어,가솔린, ,XE(15년~현재)
1002,재규어,디젤, ,XE(15년~현재)
1003,재규어,가솔린, ,XF (X260) (16년~현재)
1004,재규어,디젤, ,XF (X260) (16년~현재)
1005,재규어,가솔린, ,New XF (11~15년)
1006,재규어,디젤, ,New XF (11~15년)
1007,재규어,가솔린, ,XF (08~11년)
1008,재규어,디젤, ,XF (08~11년)
1009,재규어,가솔린, ,All New XJ (10년~현재)
1010,재규어,디젤, ,All New XJ (10년~현재)
1011,재규어,가솔린, ,New XJ (68~09년)
1012,재규어,디젤, ,New XJ (68~09년)
1013,재규어,가솔린, ,XJ-6(68~07년)
1014,재규어,가솔린, ,XJ-8(97~09년)
1015,재규어,가솔린, ,XJR(89년~현재)
1016,재규어,가솔린, ,XK8(96~06년)
1017,재규어,가솔린, ,XKR (96~15년)
1018,재규어,가솔린, ,XKR-S (11~15년)
1019,재규어,가솔린, ,F-PACE(16년~현재)
1020,재규어,디젤, ,F-PACE(16년~현재)
1021,재규어,가솔린, ,F-TYPE(13년~현재)
1022,재규어,가솔린, ,X-TYPE(01~09년)
1023,재규어,디젤, ,X-TYPE(01~09년)
1024,재규어,가솔린, ,S-TYPE(99~08년)
1025,재규어,디젤, ,S-TYPE(99~08년)
1026,재규어,가솔린, ,다임러(68~09년)
1027,지프,가솔린, ,레니게이드(15년~현재)
1028,지프,디젤, ,레니게이드(15년~현재)
1029,지프,가솔린, ,랭글러 (JK) (07년~현재)
1030,지프,디젤, ,랭글러 (JK) (07년~현재)
1031,지프,가솔린, ,랭글러 (TJ) (96~06년)
1032,지프,가솔린, ,랭글러 (YJ) (87~95년)
1033,지프,가솔린, ,그랜드 체로키 (93년~현재)
1034,지프,디젤, ,그랜드 체로키 (93년~현재)
1035,지프,가솔린, ,체로키(KL) (14년~현재)
1036,지프,디젤, ,체로키(KL) (14년~현재)
1037,지프,가솔린, ,체로키 (84~13년)
1038,지프,디젤, ,체로키 (84~13년)
1039,지프,가솔린+LPG, ,체로키 (84~13년)
1040,지프,가솔린, ,컴패스(07년~현재)
1041,지프,디젤, ,커맨더(06~10년)
1042,캐딜락,가솔린, ,ATS(13년~현재)
1043,캐딜락,가솔린, ,ATS-V(16년~현재)
1044,캐딜락,가솔린, ,BLS(05~09년)
1045,캐딜락,가솔린, ,CT6(16년~현재)
1046,캐딜락,가솔린, ,CTS 3세대 (14년~현재)
1047,캐딜락,가솔린, ,CTS 2세대 (08~14년)
1048,캐딜락,가솔린, ,CTS 1세대 (02~07년)
1049,캐딜락,가솔린, ,CTS-V(04년~현재)
1050,캐딜락,가솔린, ,DTS(06~11년)
1051,캐딜락,가솔린, ,올 뉴 SRX (09~16년)
1052,캐딜락,가솔린, ,SRX (04~09년)
1053,캐딜락,가솔린, ,뉴 STS (07~11년)
1054,캐딜락,가솔린, ,XT5(16년~현재)
1055,캐딜락,가솔린, ,드빌(49~05년)
1056,캐딜락,가솔린+LPG, ,드빌(49~05년)
1057,캐딜락,가솔린, ,스빌(75~04년)
1058,캐딜락,가솔린, ,에스컬레이드(99년~현재)
1059,캐딜락,가솔린+LPG, ,에스컬레이드(99년~현재)
1060,캐딜락,가솔린, ,컨코어(94~99년)
1061,크라이슬러,가솔린, ,200 2세대 (15~17년)
1062,크라이슬러,가솔린, ,더 뉴 300C (12년~현재)
1063,크라이슬러,디젤, ,더 뉴 300C (12년~현재)
1064,크라이슬러,가솔린, ,올 뉴 300C (11~12년)
1065,크라이슬러,가솔린, ,300C (04~10년)
1066,크라이슬러,디젤, ,300C (04~10년)
1067,크라이슬러,가솔린+CNG, ,300C (04~10년)
1068,크라이슬러,가솔린, ,300M(99~04년)
1069,크라이슬러,가솔린, ,PT 크루저(00~10년)
1070,크라이슬러,가솔린+LPG, ,PT 크루저(00~10년)
1071,크라이슬러,가솔린, ,네온(95~06년)
1072,크라이슬러,가솔린, ,그랜드 보이저(88년~현재)
1073,크라이슬러,디젤, ,그랜드 보이저(88년~현재)
1074,크라이슬러,가솔린+LPG, ,그랜드 보이저(88년~현재)
1075,크라이슬러,가솔린, ,뉴 세브링 (07~10년)
1076,크라이슬러,디젤, ,뉴 세브링 (07~10년)
1077,크라이슬러,가솔린, ,세브링 (95~06년)
1078,크라이슬러,가솔린, ,퍼시피카(04~08년)
1079,크라이슬러,가솔린, ,캐러밴(84년~현재)
1080,크라이슬러,가솔린, ,크로스파이어(04~07년)
1081,페라리,가솔린, ,F355(94~99년)
1082,페라리,가솔린, ,F430(04~09년)
1083,페라리,가솔린, ,F12 베를리네타(12년~현재)
1084,페라리,가솔린, ,360(99~05년)
1085,페라리,가솔린, ,458(10~15년)
1086,페라리,가솔린, ,488 GTB (15년~현재)
1087,페라리,가솔린, ,488 스파이더 (15년~현재)
1088,페라리,가솔린, ,612(04~11년)
1089,페라리,가솔린, ,캘리포니아(08~17년)
1090,포드,가솔린, ,E-Series(61년~현재)
1091,포드,가솔린, ,F150(73년~현재)
1092,포드,가솔린+LPG, ,F150(73년~현재)
1093,포드,가솔린, ,F250(88년~현재)
1094,포드,가솔린, ,레인저(83년~현재)
1095,포드,가솔린, ,머스탱(64년~현재)
1096,포드,디젤, ,몬데오 4세대 (15년~현재)
1097,포드,디젤, ,몬데오 3세대 (07~14년)
1098,포드,가솔린, ,몬데오 (92~07년)
1099,포드,가솔린, ,이스케이프(01년~현재)
1100,포드,가솔린+LPG, ,이코노라인(61년~현재)
1101,포드,가솔린, ,익스플로러(91년~현재)
1102,포드,디젤, ,익스플로러(91년~현재)
1103,포드,가솔린+LPG, ,익스플로러(91년~현재)
1104,포드,디젤, ,쿠가 2세대(12년~현재)
1105,포드,가솔린, ,뉴 토러스 (09년~현재)
1106,포드,가솔린, ,토러스 (86~09년)
1107,포드,가솔린, ,트랜짓(13년~현재)
1108,포드,가솔린+LPG, ,트랜짓(13년~현재)
1109,포드,가솔린, ,파이브 헌드레드(05~07년)
1110,포드,가솔린, ,포커스(98년~현재)
1111,포드,디젤, ,포커스(98년~현재)
1112,포드,가솔린, ,퓨전(07년~현재)
1113,포드,가솔린, ,기타(80년~현재)
1114,포르쉐,가솔린, ,718 카이맨 (16년~현재)
1115,포르쉐,가솔린, ,718 박스터 (16년~현재)
1116,포르쉐,가솔린, ,911(89년~현재)
1117,포르쉐,가솔린, ,968(92~95년)
1118,포르쉐,가솔린, ,마칸(14년~현재)
1119,포르쉐,디젤, ,마칸(14년~현재)
1120,포르쉐,가솔린, ,박스터(96~16년)
1121,포르쉐,가솔린, ,카이맨(05~16년)
1122,포르쉐,가솔린, ,뉴 카이엔 (10년~현재)
1123,포르쉐,디젤, ,뉴 카이엔 (10년~현재)
1124,포르쉐,가솔린+전기, ,뉴 카이엔 (10년~현재)
1125,포르쉐,가솔린, ,카이엔 (02~10년)
1126,포르쉐,가솔린, ,파나메라 (971) (17년~현재)
1127,포르쉐,가솔린, ,파나메라 (09~16년)
1128,포르쉐,디젤, ,파나메라 (09~16년)
1129,포톤,디젤, ,툰랜드(15년~현재)
1130,폭스바겐,가솔린, ,뉴 CC (12년~현재)
1131,폭스바겐,디젤, ,뉴 CC (12년~현재)
1132,폭스바겐,가솔린, ,CC (08~12년)
1133,폭스바겐,디젤, ,CC (08~12년)
1134,폭스바겐,가솔린, ,EOS(06~15년)
1135,폭스바겐,가솔린, ,골프 7세대 (13년~현재)
1136,폭스바겐,디젤, ,골프 7세대 (13년~현재)
1137,폭스바겐,가솔린, ,골프 6세대 (08~14년)
1138,폭스바겐,디젤, ,골프 6세대 (08~14년)
1139,폭스바겐,가솔린, ,골프 5세대 (04~09년)
1140,폭스바겐,디젤, ,골프 5세대 (04~09년)
1141,폭스바겐,가솔린, ,골프 4세대 (97~04년)
1142,폭스바겐,가솔린, ,골프 3세대 (91~99년)
1143,폭스바겐,가솔린, ,골프 1세대 (74~83년)
1144,폭스바겐,가솔린, ,보라(99~05년)
1145,폭스바겐,디젤, ,더 비틀 (12년~현재)
1146,폭스바겐,가솔린, ,뉴 비틀 (98~12년)
1147,폭스바겐,가솔린, ,비틀 (38~03년)
1148,폭스바겐,가솔린, ,시로코(08년~현재)
1149,폭스바겐,디젤, ,시로코(08년~현재)
1150,폭스바겐,가솔린, ,뉴 제타 (11년~현재)
1151,폭스바겐,디젤, ,뉴 제타 (11년~현재)
1152,폭스바겐,가솔린, ,제타 (79~11년)
1153,폭스바겐,디젤, ,제타 (79~11년)
1154,폭스바겐,가솔린, ,코라도(88~95년)
1155,폭스바겐,디젤, ,뉴 투아렉 (10년~현재)
1156,폭스바겐,가솔린, ,투아렉 (02~10년)
1157,폭스바겐,디젤, ,투아렉 (02~10년)
1158,폭스바겐,가솔린, ,페이톤(02년~현재)
1159,폭스바겐,디젤, ,페이톤(02년~현재)
1160,폭스바겐,가솔린, ,더 뉴 파사트 (11~15년)
1161,폭스바겐,디젤, ,더 뉴 파사트 (11~15년)
1162,폭스바겐,가솔린, ,뉴 파사트 (05~11년)
1163,폭스바겐,디젤, ,뉴 파사트 (05~11년)
1164,폭스바겐,가솔린, ,파사트 (73~05년)
1165,폭스바겐,디젤, ,파사트 바리안트 (73년~현재)
1166,폭스바겐,가솔린, ,페이톤(02년~현재)
1167,폭스바겐,디젤, ,페이톤(02년~현재)
1168,폭스바겐,디젤, ,폴로(75년~현재)
1169,폰티악,가솔린, ,트랜스 앰(69~02년)
1170,폰티악,가솔린, ,선파이어(95~05년)
1171,폰티악,가솔린, ,솔스티스(06~09년)
1172,푸조,가솔린, ,206 (98~10년)
1173,푸조,가솔린, ,206CC (00~08년)
1174,푸조,가솔린, ,207CC (06~13년)
1175,푸조,가솔린, ,207GT (06~13년)
1176,푸조,가솔린, ,207SW (08~09년)
1177,푸조,디젤, ,208(13년~현재)
1178,푸조,디젤, ,2008(13년~현재)
1179,푸조,가솔린, ,307CC (01~09년)
1180,푸조,가솔린, ,307SW (01~09년)
1181,푸조,디젤, ,307SW (01~09년)
1182,푸조,가솔린, ,307 (01~09년)
1183,푸조,디젤, ,307 (01~09년)
1184,푸조,디젤, ,308SW 2세대 (14년~현재)
1185,푸조,디젤, ,308 2세대 (14년~현재)
1186,푸조,디젤, ,308 (07~14년)
1187,푸조,디젤, ,308CC (07~14년)
1188,푸조,디젤, ,308SW (07~14년)
1189,푸조,디젤, ,3008 2세대 (17년~현재)
1190,푸조,디젤, ,3008 (09~16년)
1191,푸조,가솔린, ,407 (04~10년)
1192,푸조,디젤, ,407 (04~10년)
1193,푸조,디젤, ,407SW (04~10년)
1194,푸조,디젤, ,508 (11년~현재)
1195,푸조,디젤, ,508SW (11년~현재)
1196,푸조,디젤, ,508 RXH (14년~현재)
1197,푸조,디젤, ,5008(17년~현재)
1198,푸조,가솔린, ,607(99~10년)
1199,푸조,디젤, ,607(99~10년)
1200,푸조,가솔린, ,RCZ(10~15년)
1201,피아트,가솔린, ,124 스파이더(16년~현재)
1202,피아트,가솔린, ,500X(16년~현재)
1203,피아트,디젤, ,500X(16년~현재)
1204,피아트,가솔린, ,500 (07년~현재)
1205,피아트,가솔린, ,500C (09년~현재)
1206,피아트,디젤, ,멀티피아(98~10년)
1207,피아트,가솔린, ,판다(80~03년)
1208,피아트,디젤, ,프리몬트(11년~현재)
1209,험머,가솔린, ,H2(02~09년)
1210,험머,가솔린, ,H3 (05~10년)
1211,험머,가솔린, ,H3T (09~10년)
1212,혼다,가솔린, ,CR-V 5세대 (17년~현재)
1213,혼다,가솔린, ,New CR-V (11~16년)
1214,혼다,가솔린, ,CR-V (96~11년)
1215,혼다,가솔린+전기, ,CR-Z(10~16년)
1216,혼다,가솔린, ,Fit(01년~현재)
1217,혼다,가솔린, ,HR-V(16년~현재)
1218,혼다,가솔린, ,N-BOX(12년~현재)
1219,혼다,가솔린, ,S2000(99~09년)
1220,혼다,가솔린, ,S660(15년~현재)
1221,혼다,가솔린, ,레전드 5세대 (15년~현재)
1222,혼다,가솔린, ,레전드 4세대 (04~12년)
1223,혼다,가솔린, ,스텝웨건(96년~현재)
1224,혼다,가솔린, ,시빅(73년~현재)
1225,혼다,가솔린+전기, ,시빅(73년~현재)
1226,혼다,가솔린, ,올뉴어코드 (08년~현재)
1227,혼다,가솔린+전기, ,올뉴어코드 (08년~현재)
1228,혼다,가솔린, ,어코드 (76~07년)
1229,혼다,가솔린, ,엘리멘트(03~11년)
1230,혼다,가솔린, ,오딧세이(95년~현재)
1231,혼다,가솔린+전기, ,인사이트(99~14년)
1232,혼다,가솔린, ,인테그라(85~06년)
1233,혼다,가솔린, ,크로스투어(10~15년)
1234,혼다,가솔린, ,파일럿 3세대 (15년~현재)
1235,혼다,가솔린, ,파일럿 (03~15년)
